user_id,movie_id,watch,timestamp
543134,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,33
560625,operation+pacific+1951,34
246676,gladiator+2000,44
295530,time+to+leave+2005,24
251278,schindlers+list+1993,27
95413,nights+of+cabiria+1957,70
56012,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,2
439012,touch+of+evil+1958,2
3279,forrest+gump+1994,27
401816,american+beauty+1999,10
45155,the+shawshank+redemption+1994,22
288093,goodfellas+1990,70
245972,interstellar+2014,86
455695,city+lights+1931,41
127246,gladiator+2000,16
150209,harry+potter+and+the+order+of+the+phoenix+2007,31
97060,city+of+god+2002,1
31282,happiness+1998,8
317564,open+your+eyes+1997,34
539986,the+lives+of+others+2006,22
305536,crazy_+stupid_+love.+2011,0
480091,black+cat_+white+cat+1998,0
94301,titanic+1997,78
567430,bananaz+2008,89
489965,american+beauty+1999,58
393293,pans+labyrinth+2006,41
344440,the+celluloid+closet+1996,27
506388,the+godfather+1972,131
420591,schindlers+list+1993,54
279887,the+shawshank+redemption+1994,38
367662,35+up+1991,62
319455,the+godfather+1972,160
196612,schindlers+list+1993,40
464212,one+flew+over+the+cuckoos+nest+1975,123
294644,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,40
145466,the+lord+of+the+rings+the+two+towers+2002,95
115791,the+shawshank+redemption+1994,113
184100,the+shawshank+redemption+1994,127
395636,fight+club+1999,94
397121,spirited+away+2001,122
13745,playtime+1967,103
582266,schindlers+list+1993,28
494124,far+out+man+1990,36
46452,the+lord+of+the+rings+the+two+towers+2002,32
297624,django+unchained+2012,39
425135,blade+runner+1982,37
136615,toy+story+3+2010,65
149154,the+godfather+1972,78
545909,good+will+hunting+1997,86
178597,khanei+ruye+ab+,73
143257,up+2009,3
300895,the+shawshank+redemption+1994,95
62261,the+shawshank+redemption+1994,106
370399,the+enigma+of+kaspar+hauser+1974,22
324228,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,129
96841,the+lord+of+the+rings+the+two+towers+2002,90
192281,the+union+the+business+behind+getting+high+2007,102
130160,ararat+2002,112
39917,harry+potter+and+the+deathly+hallows+part+2+2011,117
546492,m*a*s*h+1970,112
430483,the+lives+of+others+2006,115
335479,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,134
182246,the+godfather+1972,155
551857,an+ideal+husband+1947,5
529340,while+the+city+sleeps+1956,13
329129,the+godfather+1972,165
5378,the+fog+of+war+2003,17
503706,the+secret+of+nimh+1982,49
23150,persuasion+1995,105
152167,endless+night+2015,63
314595,sunshine+1999,31
215450,the+hobbit+the+battle+of+the+five+armies+2014,136
249584,apollo+13+1995,42
241840,the+secret+world+of+arrietty+2010,38
285635,schindlers+list+1993,101
202810,the+shawshank+redemption+1994,3
589493,confessions+2010,9
349407,kin-dza-dza+1986,15
393123,the+shawshank+redemption+1994,80
140082,schindlers+list+1993,189
213778,on+the+waterfront+1954,24
179120,the+professional+1981,10
541820,the+godfather+1972,172
396589,schindlers+list+1993,168
360756,pans+labyrinth+2006,24
52371,the+lion+king+1+2004,5
451175,the+shawshank+redemption+1994,137
188670,annie+hall+1977,2
128406,the+devils+brigade+1968,47
322373,the+shawshank+redemption+1994,12
64693,the+amazing+spider-man+2+2014,52
13867,alice+in+wonderland+1951,31
403556,craig+ferguson+im+here+to+help+2013,77
9955,an+american+werewolf+in+london+1981,35
98287,the+princess+bride+1987,35
107587,moon+2009,66
362709,incendies+2010,80
315307,the+princess+bride+1987,41
467711,the+godfather+part+ii+1974,121
16227,all+the+presidents+men+1976,108
302603,the+shawshank+redemption+1994,30
162025,the+blind+side+2009,25
231068,howls+moving+castle+2004,115
116903,the+lives+of+others+2006,92
187974,the+empire+strikes+back+1980,92
587672,schindlers+list+1993,76
202775,the+lord+of+the+rings+the+two+towers+2002,64
185110,incendies+2010,91
169725,schindlers+list+1993,68
264208,rear+window+1954,89
89311,the+lord+of+the+rings+the+return+of+the+king+2003,120
72031,ice+age+2002,20
521163,pete+kellys+blues+1955,57
304396,the+staircase+2004,332
249822,waco+the+rules+of+engagement+1997,52
341469,the+shining+1980,137
520842,incendies+2010,64
512814,brazil+1985,1
560421,pale+rider+1985,5
309701,the+lord+of+the+rings+the+return+of+the+king+2003,25
349322,double+indemnity+1944,70
527966,flatfoot+in+egypt+1980,15
414707,3-iron+2004,18
156708,from+russia+with+love+1963,68
71351,the+godfather+1972,95
402450,the+godfather+1972,50
286683,the+naked+island+1960,31
544570,pulp+fiction+1994,126
89670,sanjuro+1962,75
208047,this+film+is+not+yet+rated+2006,61
227157,the+gatekeepers+2012,14
230701,fury+2014,28
148011,city+lights+1931,50
187481,spirited+away+2001,76
347198,the+shawshank+redemption+1994,140
66374,about+cherry+2012,80
106286,schindlers+list+1993,78
10517,crouching+tiger_+hidden+dragon+2000,106
313142,serenity+2005,5
569130,the+godfather+1972,6
327976,my+life+as+a+dog+1985,20
14829,drums+along+the+mohawk+1939,98
540521,city+lights+1931,47
96577,star+wars+1977,89
380140,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5
300777,american+beauty+1999,33
89051,the+lord+of+the+rings+the+return+of+the+king+2003,102
25262,terminator+2+judgment+day+1991,52
551181,captain+phillips+2013,62
354007,the+lord+of+the+rings+the+two+towers+2002,100
504560,the+matrix+1999,94
390905,pulp+fiction+1994,74
82173,doc+savage+the+man+of+bronze+1975,73
520369,a+close+shave+1995,26
148616,black+cat_+white+cat+1998,28
148277,the+staircase+2004,103
342775,fight+club+1999,3
12627,dances+with+wolves+1990,174
84264,night+of+the+demons+2+1994,50
69572,the+shawshank+redemption+1994,120
271475,dearest+relatives_+poisonous+relations+1992,3
192516,the+godfather+1972,35
460314,here+comes+the+devil+2012,78
65992,schindlers+list+1993,194
232540,the+man+who+would+be+king+1975,91
508925,the+shawshank+redemption+1994,34
394175,born+to+dance+1936,55
155558,the+matrix+1999,30
46280,the+lives+of+others+2006,108
409696,lawrence+of+arabia+1962,168
414405,harry+potter+and+the+deathly+hallows+part+1+2010,94
229240,city+lights+1931,64
418675,the+shock+doctrine+2009,12
495892,princess+mononoke+1997,39
598,rear+window+1954,101
27720,star+wars+1977,104
387315,the+shawshank+redemption+1994,20
480194,the+staircase+2004,91
230275,the+lord+of+the+rings+the+return+of+the+king+2003,84
99630,city+lights+1931,46
99959,the+godfather+part+ii+1974,172
60379,django+unchained+2012,48
190681,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,96
193204,the+shawshank+redemption+1994,99
51321,the+shawshank+redemption+1994,48
20040,at+long+last+love+1975,84
439971,the+woman+in+black+2012,7
155505,the+shawshank+redemption+1994,33
466637,the+haunting+of+helena+2013,58
98605,fight+club+1999,81
195822,terminator+2+judgment+day+1991,104
248736,city+of+god+2002,26
240283,the+lord+of+the+rings+the+two+towers+2002,58
409921,the+day+the+fish+came+out+1967,41
256349,the+lives+of+others+2006,50
71873,how+i+got+into+college+1989,77
478410,schindlers+list+1993,127
273383,my+neighbor+totoro+1988,41
510101,the+godfather+1972,176
61486,the+shawshank+redemption+1994,96
324865,the+shawshank+redemption+1994,115
228673,wreck-it+ralph+2012,38
475078,the+shawshank+redemption+1994,6
61837,despicable+me+2010,96
227567,fargo+1996,82
160561,the+matrix+1999,19
20047,schindlers+list+1993,39
334564,the+battle+of+algiers+1966,33
342431,the+godfather+1972,18
43241,the+lord+of+the+rings+the+return+of+the+king+2003,182
139869,safe+passage+1994,31
564006,the+secret+world+of+arrietty+2010,91
459247,forrest+gump+1994,13
286343,snow+white+and+the+seven+dwarfs+1937,68
342644,raiders+of+the+lost+ark+1981,109
343717,the+godfather+1972,61
241670,gandhi+1982,86
547897,harry+potter+and+the+deathly+hallows+part+1+2010,123
186528,the+war+2007,574
139903,pulp+fiction+1994,127
387083,fargo+1996,13
438472,cat+on+a+hot+tin+roof+1958,13
141038,singin+in+the+rain+1952,100
308768,the+third+man+1949,11
471640,schindlers+list+1993,93
170180,hunting+and+gathering+2007,34
292321,the+sting+1973,83
34117,city+of+god+2002,26
374572,life+is+beautiful+1997,60
384101,young+adam+2003,35
409446,schindlers+list+1993,190
402714,the+moromete+family+1987,73
485317,city+lights+1931,8
109696,seven+samurai+1954,60
86058,the+godfather+1972,7
245983,the+usual+suspects+1995,95
254313,the+shawshank+redemption+1994,14
470159,foreign+correspondent+1940,48
104680,star+wars+1977,36
25050,the+graduate+1967,98
138594,city+of+god+2002,101
10341,all+the+presidents+men+1976,71
540292,fight+club+1999,132
393366,the+godfather+1972,28
451214,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,106
548897,things+we+lost+in+the+fire+2007,41
559487,l.a.+confidential+1997,63
503839,city+of+god+2002,99
125809,despicable+me+2+2013,2
93528,fight+club+1999,62
374585,the+bourne+identity+2002,81
164090,rear+window+1954,7
576395,the+bridesmaid+2004,10
572351,gattaca+1997,89
529516,amlie+2001,112
443812,the+silence+of+the+lambs+1991,32
112314,the+empire+strikes+back+1980,15
448734,the+lord+of+the+rings+the+return+of+the+king+2003,53
95348,schindlers+list+1993,29
367207,schindlers+list+1993,162
468331,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,69
173962,city+of+god+2002,106
490218,sleuth+2007,54
37982,princess+mononoke+1997,9
110959,the+matrix+1999,135
81717,the+matrix+1999,3
450599,the+bride+comes+home+1935,10
433263,nightcrawler+2014,52
30716,the+lord+of+the+rings+the+two+towers+2002,14
294963,the+usual+suspects+1995,46
347970,the+best+years+of+our+lives+1946,21
367136,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,122
70064,the+princess+bride+1987,19
286694,percy+jackson++the+olympians+the+lightning+thief+2010,22
212315,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,80
65312,the+usual+suspects+1995,60
72923,top+hat+1935,59
488204,street+fighter+ii+the+animated+movie+1994,46
470953,seven+samurai+1954,123
557336,the+godfather+1972,45
77918,city+of+god+2002,40
51037,the+gold+spinners+2013,14
74924,amlie+2001,15
529153,incendies+2010,43
297385,incendies+2010,41
341241,bleak+moments+1971,53
171525,schindlers+list+1993,39
568398,the+preachers+wife+1996,110
23152,un+chien+andalou+1929,11
127408,the+staircase+2004,62
286274,a+tale+of+two+sisters+2003,85
277893,the+godfather+1972,27
234354,pulp+fiction+1994,108
135909,the+matrix+1999,112
297528,the+lives+of+others+2006,3
193378,serenity+2005,96
33047,the+love+bug+1968,32
168661,life+is+beautiful+1997,64
591030,schindlers+list+1993,94
428739,kill+bill+vol.+1+2003,104
278355,pulp+fiction+1994,112
127957,star+wars+1977,106
270906,star+wars+1977,113
501139,garden+party+2008,39
27107,the+best+years+of+our+lives+1946,100
254834,incendies+2010,69
377546,star+wars+1977,65
402942,toy+story+3+2010,15
74208,memento+2000,53
140219,apollo+13+1995,115
214441,star+wars+1977,111
283467,the+shawshank+redemption+1994,24
73803,captive+heart+the+james+mink+story+1996,61
294977,life+is+beautiful+1997,43
163307,the+fifth+element+1997,77
454797,pans+labyrinth+2006,18
1911,city+lights+1931,45
312974,the+matrix+1999,29
486051,the+lord+of+the+rings+the+return+of+the+king+2003,105
513561,honey_+we+shrunk+ourselves+1997,62
510897,the+dark+knight+rises+2012,111
109879,vampire+in+venice+1988,3
379987,the+godfather+1972,102
174782,national+lampoons+cattle+call+2006,79
279382,casablanca+1942,37
432009,up+2009,90
70881,life+is+beautiful+1997,75
263614,rear+window+1954,108
419482,fight+club+1999,90
504867,it+happened+one+night+1934,98
501903,the+usual+suspects+1995,81
254993,raiders+of+the+lost+ark+1981,78
248111,the+lord+of+the+rings+the+two+towers+2002,178
382432,star+wars+episode+iii+-+revenge+of+the+sith+2005,123
113647,the+hobbit+an+unexpected+journey+2012,71
394720,gladiator+2000,82
218164,taxi+driver+1976,61
434164,star+wars+1977,65
300361,the+matrix+1999,15
189938,princess+mononoke+1997,67
451655,schindlers+list+1993,68
582547,north+face+2008,53
164942,the+shawshank+redemption+1994,14
72638,the+lord+of+the+rings+the+two+towers+2002,36
172763,the+shawshank+redemption+1994,23
101577,honkytonk+man+1982,70
363133,big+hero+6+2014,69
91205,the+godfather+1972,67
159538,monty+python+live+at+the+hollywood+bowl+1982,55
395399,the+lord+of+the+rings+the+return+of+the+king+2003,117
559247,pans+labyrinth+2006,63
207990,at+the+devils+door+2014,13
426379,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,50
131337,the+shawshank+redemption+1994,102
515179,interstellar+2014,36
171932,pulp+fiction+1994,54
95690,children+of+a+lesser+god+1986,42
129531,wreck-it+ralph+2012,60
151301,whiplash+2014,29
55244,city+of+god+2002,77
385908,city+lights+1931,31
498049,the+godfather+part+ii+1974,39
396011,schindlers+list+1993,34
209860,pans+labyrinth+2006,27
519432,chariots+of+fire+1981,110
135310,butterfly+1999,20
352644,home+at+seven+1952,51
102576,schindlers+list+1993,3
577294,the+lord+of+the+rings+the+return+of+the+king+2003,108
419036,gladiator+2000,23
271505,four+rooms+1995,29
127437,the+godfather+1972,36
126949,the+lives+of+others+2006,27
307309,vertigo+1958,33
355990,city+lights+1931,36
327404,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,87
393531,arrowhead+1953,25
289733,the+docks+of+new+york+1928,8
139479,precious+find+1996,48
206843,life+is+beautiful+1997,74
128957,harry+potter+and+the+half-blood+prince+2009,21
396426,a+close+shave+1995,14
442211,lost+horizon+1973,5
415440,a+self-made+hero+1996,87
488820,the+lord+of+the+rings+the+return+of+the+king+2003,12
2844,the+lives+of+others+2006,11
316620,nights+of+cabiria+1957,5
4193,the+lives+of+others+2006,6
568719,schindlers+list+1993,5
462802,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,24
288243,back+to+the+future+1985,9
356647,city+lights+1931,0
121383,primal+fear+1996,0
284671,amlie+2001,0
307100,my+sister+and+i+1987,0
300898,se7en+1995,0
541682,casablanca+1942,0
341593,fight+club+1999,61
427525,dark+water+2002,59
495254,schindlers+list+1993,185
472270,fight+club+1999,135
398947,submarine+2011,98
423244,coco+chanel++igor+stravinsky+2009,47
257269,the+maltese+falcon+1941,50
104092,inception+2010,98
153601,schindlers+list+1993,48
402045,the+godfather+1972,34
332026,the+conversation+1974,6
431480,the+usual+suspects+1995,10
152000,dances+with+dragon+1991,26
550966,whisper+of+the+heart+1995,2
359649,the+usual+suspects+1995,85
51698,casablanca+1942,36
197542,payback+1999,4
438133,napoleon+dynamite+2004,72
370825,braveheart+1995,37
424508,amores+perros+2000,145
169912,shottas+2002,84
176430,saving+private+ryan+1998,160
71488,schindlers+list+1993,191
344126,notorious+1946,91
376620,brazil+1985,50
344341,touki+bouki+1973,55
529346,star+wars+1977,82
35915,american+beauty+1999,111
373085,childrens+island+1980,64
408480,black+cat_+white+cat+1998,60
81963,indiana+jones+and+the+last+crusade+1989,62
467398,the+godfather+part+ii+1974,141
135951,l.i.e.+2001,89
115638,star+wars+1977,12
447976,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,124
197856,its+a+wonderful+life+1946,90
292591,the+net+2.0+2006,71
479419,the+lovers+1958,4
6464,moscow+does+not+believe+in+tears+1980,69
196959,the+terminator+1984,42
78194,fight+club+1999,127
367611,the+green+mile+1999,52
148152,hoop+dreams+1994,125
491906,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,47
394398,accattone+1961,6
279975,space+1985,321
318234,north+by+northwest+1959,66
430045,star+wars+1977,52
508996,nobody+loves+me+1994,97
428658,stolen+kisses+1968,31
151035,city+of+god+2002,78
506404,one+flew+over+the+cuckoos+nest+1975,120
246282,hxan+1922,103
305167,the+usual+suspects+1995,67
179317,blade+runner+1982,94
35844,star+wars+1977,4
151889,the+godfather+1972,23
145096,kings+and+queen+2004,1
270394,belle+starr+1941,14
355881,black+cat_+white+cat+1998,43
102275,nausica+of+the+valley+of+the+wind+1984,57
106057,raiders+of+the+lost+ark+1981,83
222723,rashomon+1950,51
358377,the+incredible+hulk+2008,48
429600,schindlers+list+1993,4
160635,lawrence+of+arabia+1962,66
192252,sanjuro+1962,97
117093,schindlers+list+1993,124
299693,city+lights+1931,67
406906,the+shawshank+redemption+1994,135
344848,the+matrix+1999,63
208718,raiders+of+the+lost+ark+1981,67
68928,life+is+beautiful+1997,116
446855,schindlers+list+1993,163
19272,moscow+does+not+believe+in+tears+1980,32
387509,star+wars+1977,1
112795,wadjda+2012,93
382335,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,27
189359,brazil+1985,67
508013,swiss+family+robinson+1960,105
440372,black+cat_+white+cat+1998,114
302193,city+lights+1931,22
246799,the+lord+of+the+rings+the+two+towers+2002,95
94808,schindlers+list+1993,152
47384,train+2008,10
115534,the+lord+of+the+rings+the+two+towers+2002,96
355738,the+hunter+1980,22
351803,city+of+god+2002,56
181355,shower+1999,25
108754,the+lord+of+the+rings+the+return+of+the+king+2003,23
96499,the+golden+coach+1952,67
296340,the+princess+bride+1987,75
325371,life+is+beautiful+1997,84
508415,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,14
41987,the+lord+of+the+rings+the+return+of+the+king+2003,171
424105,black+narcissus+1947,37
576809,three+colors+red+1994,52
395944,up+2009,17
131371,the+godfather+part+ii+1974,16
332891,shanghai+express+1932,71
554979,forrest+gump+1994,17
430715,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,18
456002,the+north+star+1943,36
235513,city+lights+1931,40
204351,the+matrix+1999,121
107728,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,88
548421,star+wars+1977,39
400485,moscow+does+not+believe+in+tears+1980,113
360508,killing+zoe+1993,28
260743,schindlers+list+1993,192
132363,union+station+1950,74
586683,the+lord+of+the+rings+the+two+towers+2002,155
7427,kikis+delivery+service+1989,102
251855,casablanca+1942,26
89152,the+400+blows+1959,69
38956,pulp+fiction+1994,80
321742,star+wars+1977,103
181777,the+godfather+part+ii+1974,4
389050,ex+drummer+2007,62
574419,terminator+2+judgment+day+1991,83
314114,the+usual+suspects+1995,19
535449,the+godfather+1972,37
270188,fight+club+1999,94
62308,city+of+god+2002,27
308992,city+lights+1931,70
310510,the+usual+suspects+1995,107
410293,the+good_+the+bad+and+the+ugly+1966,17
522100,django+unchained+2012,126
6550,gladiator+2000,62
6812,london+river+2009,16
89788,city+lights+1931,20
156694,paris_+texas+1984,97
218115,the+godfather+part+ii+1974,184
267796,the+shawshank+redemption+1994,2
61240,the+beast+of+war+1988,78
20917,schindlers+list+1993,26
341802,year+zero+the+silent+death+of+cambodia+1979,15
193005,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,84
518299,star+wars+1977,37
140954,moon+2009,56
498495,the+princess+bride+1987,30
106814,the+princess+bride+1987,98
158860,the+lord+of+the+rings+the+return+of+the+king+2003,28
420850,despicable+me+2+2013,50
75278,the+lives+of+others+2006,132
75785,citizen+kane+1941,62
212697,the+empire+strikes+back+1980,29
187672,the+shawshank+redemption+1994,23
131405,iron+man+2008,5
15105,hairspray+2007,107
473862,the+matrix+1999,76
577806,nora+2000,18
122864,sixteen+candles+1984,7
568750,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,135
520362,the+godfather+part+ii+1974,161
257144,mrs+brown+1997,33
411236,the+empire+strikes+back+1980,44
32409,satans+brew+1976,75
117677,my+friend+irma+goes+west+1950,18
171719,schindlers+list+1993,190
181978,the+lives+of+others+2006,37
451927,the+godfather+part+ii+1974,178
240205,the+shawshank+redemption+1994,131
501700,incendies+2010,77
231131,titanic+1997,90
517272,el+nio+2014,130
108645,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,56
250359,arranged+2007,5
424688,star+wars+1977,86
110141,gone+girl+2014,11
229200,the+good_+the+bad+and+the+ugly+1966,152
325581,memento+2000,73
339233,hello+ladies+the+movie+2014,15
230462,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,32
95222,fargo+1996,41
311477,dig+2004,25
503295,the+battle+of+algiers+1966,104
427781,the+shawshank+redemption+1994,120
212556,rang+de+basanti+2006,4
530934,the+pianist+2002,36
128549,taxi+driver+1976,55
115509,gladiator+2000,36
124573,gladiator+2000,61
85312,m+1931,102
162514,the+lord+of+the+rings+the+two+towers+2002,165
67759,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,62
324715,patriot+games+1992,56
18003,the+substitute+2+schools+out+1998,57
3366,sun+alley+1999,75
309570,the+shawshank+redemption+1994,143
499903,ran+1985,30
244269,a+close+shave+1995,25
475022,city+of+god+2002,87
30975,to+kill+a+mockingbird+1962,21
590270,the+mystic+masseur+2001,104
304019,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,35
502228,casablanca+1942,49
444766,moscow+does+not+believe+in+tears+1980,6
484745,pulp+fiction+1994,24
373600,schindlers+list+1993,7
45812,the+lord+of+the+rings+the+two+towers+2002,179
92739,x-men+days+of+future+past+2014,42
28578,the+lord+of+the+rings+the+two+towers+2002,104
410189,taxi+driver+1976,93
389618,fight+club+1999,80
472572,one+flew+over+the+cuckoos+nest+1975,68
301229,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,10
288852,secrets+of+women+1952,81
65666,star+wars+1977,56
106120,the+shawshank+redemption+1994,78
337623,star+wars+1977,39
442281,im+gonna+git+you+sucka+1988,36
71777,fullmetal+alchemist+the+movie+conqueror+of+shamballa+2005,64
544665,interstellar+2014,150
471116,the+lord+of+the+rings+the+two+towers+2002,42
156545,seven+samurai+1954,123
80425,aparajito+1956,66
537969,spirited+away+2001,37
477733,the+conversation+1974,48
157742,black+cat_+white+cat+1998,58
541218,afro+samurai+resurrection+2009,90
119840,interstellar+2014,65
175608,sanjuro+1962,28
262533,america+the+beautiful+2008,95
194065,north+by+northwest+1959,52
543858,the+secret+of+kells+2009,54
575737,gimme+shelter+2013,65
207808,libeled+lady+1936,70
335759,the+shawshank+redemption+1994,119
39507,the+big+lebowski+1998,21
405495,the+good_+the+bad+and+the+ugly+1966,64
495648,a+river+runs+through+it+1992,17
105975,incendies+2010,7
55269,the+lord+of+the+rings+the+return+of+the+king+2003,197
299149,eyes+of+an+angel+1991,21
98957,the+matrix+1999,28
64379,fight+club+1999,55
335682,the+lord+of+the+rings+the+return+of+the+king+2003,86
445899,the+great+escape+1963,166
308648,marnie+1964,45
198981,shame+1968,22
273192,cadence+1990,98
379640,the+godfather+1972,47
84600,close+encounters+of+the+third+kind+1977,60
332101,the+shawshank+redemption+1994,130
572540,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,83
104356,the+good_+the+bad+and+the+ugly+1966,3
348931,billion+dollar+brain+1967,91
239573,schindlers+list+1993,5
316360,the+bone+snatcher+2003,2
555216,fight+club+1999,10
501370,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,174
279635,the+matrix+1999,27
476173,star+wars+1977,66
351955,schindlers+list+1993,24
166434,the+shawshank+redemption+1994,54
501672,get+him+to+the+greek+2010,42
32468,the+andromeda+strain+1971,128
297069,the+blues+brothers+1980,12
220031,the+shawshank+redemption+1994,105
196910,ivan+the+terrible_+part+i+1945,34
529451,star+wars+1977,44
221824,the+matrix+1999,49
465674,raiders+of+the+lost+ark+1981,116
441653,branded+to+kill+1967,21
164797,life+is+beautiful+1997,98
200954,akira+1988,67
351520,the+sting+1973,66
16188,the+shawshank+redemption+1994,56
130089,miss+sadie+thompson+1953,71
50695,the+lord+of+the+rings+the+return+of+the+king+2003,69
293117,the+shawshank+redemption+1994,116
23943,chillerama+2011,39
491230,out+of+time+2003,14
197751,the+lord+of+the+rings+the+two+towers+2002,96
335353,pulp+fiction+1994,17
98709,city+lights+1931,67
180265,the+lord+of+the+rings+the+two+towers+2002,114
340358,seven+samurai+1954,166
216908,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,45
150147,the+princess+bride+1987,37
519807,forrest+gump+1994,76
8723,the+best+years+of+our+lives+1946,62
533016,the+matrix+1999,113
276924,the+lady+vanishes+1938,95
402962,the+shawshank+redemption+1994,97
73172,star+wars+1977,23
321563,the+princess+bride+1987,25
106594,the+shawshank+redemption+1994,42
583623,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,59
