user_id,movie_id,rate
517967,vexille+2007,2
270047,carancho+2010,3
423869,crossing+over+2009,4
100765,do+the+right+thing+1989,4
378705,ghostbusters+1984,4
603578,bambou+2009,3
234197,bad+men+of+missouri+1941,4
450987,the+mad+adventures+of+rabbi+jacob+1973,4
507177,american+grindhouse+2010,3
326154,the+assassination+of+jesse+james+by+the+coward+robert+ford+2007,4
586076,alien+1979,4
102779,a+perfect+murder+1998,4
470391,downstairs+1932,3
235560,bruce+almighty+2003,4
472766,young+frankenstein+1974,4
22330,truth+in+24+2008,4
137856,the+wayward+cloud+2005,3
389277,mauvais+sang+1986,3
50875,goodfellas+1990,4
182394,catching+hell+2011,4
358178,dr.+no+1962,4
553358,little+caesar+1931,4
457384,one+flew+over+the+cuckoos+nest+1975,4
108133,zombies+of+mora+tau+1957,4
568867,a+short+film+about+love+1988,4
40288,encounters+at+the+end+of+the+world+2007,4
463818,men+in+black+1997,5
122200,batman+begins+2005,5
530757,the+lion+king+1994,5
540801,for+love+of+the+game+1999,4
600668,anne+of+green+gables+1985,4
82082,reservoir+dogs+1992,4
220569,fight+club+1999,5
105244,pollock+2000,4
155734,italiano+medio+2015,3
412633,the+land+before+time+xi+invasion+of+the+tinysauruses+2005,3
606851,anne+of+green+gables+the+sequel+1987,4
251853,to+the+devil+a+daughter+1976,4
393762,raiders+of+the+lost+ark+1981,4
412018,five+fingers+of+death+1972,4
184662,the+five-year+engagement+2012,3
427227,west+2002,3
316335,the+bronze+2016,4
466768,home+among+strangers_+a+stranger+among+his+own+1974,3
328625,the+king+of+kong+2007,5
106509,star+wars+1977,5
53347,reign+of+assassins+2010,3
61955,enchanted+april+1991,4
172259,the+boys+from+county+clare+2003,4
215905,the+wise+guys+1965,3
93205,harry+potter+and+the+order+of+the+phoenix+2007,3
319346,harry+potter+and+the+prisoner+of+azkaban+2004,2
448652,paddington+2014,3
473676,leon+the+professional+1994,3
333370,days+of+heaven+1978,3
177590,shutter+island+2010,4
265609,flower+drum+song+1961,3
199321,abbott+and+costello+meet+the+mummy+1955,3
203722,derailed+2002,2
591944,pulp+fiction+1994,5
6526,the+avengers+2012,4
608045,maleficent+2014,3
26934,the+act+of+killing+2012,4
41063,i_+robot+2004,4
404256,babettes+feast+1987,4
194030,north+by+northwest+1959,5
425960,a+good+old+fashioned+orgy+2011,3
262414,manhattan+melodrama+1934,4
138733,state+of+grace+1990,4
275018,blades+of+glory+2007,4
288362,judith+of+bethulia+1914,4
187538,alice+in+wonderland+1951,3
289660,the+sword+in+the+stone+1963,4
147424,pinocchio+1940,5
357322,the+one+i+love+2014,4
588850,the+double+hour+2009,4
25775,the+green+mile+1999,3
212541,coraline+2009,4
102780,harry+potter+and+the+half-blood+prince+2009,4
439816,elizabeth+the+golden+age+2007,2
451053,spirit+stallion+of+the+cimarron+2002,3
352485,breakfast+with+scot+2007,3
448940,5+centimeters+per+second+2007,5
332521,auggie+rose+2000,3
241412,tombstone+1993,4
378765,wreck-it+ralph+2012,3
520020,a+film+with+me+in+it+2008,3
100235,the+secret+world+of+arrietty+2010,5
283830,bluebeard+2009,2
537451,beauty+and+the+beast+the+enchanted+christmas+1997,4
504058,i+love+trouble+1948,3
58550,dragon+ball+the+path+to+power+1996,3
494525,adaptation.+2002,4
84238,the+maze+runner+2014,3
31551,the+cat+returns+2002,3
121584,the+man+who+knew+too+much+1956,3
267464,man+of+marble+1977,3
558477,mulholland+drive+2001,4
246120,indiana+jones+and+the+last+crusade+1989,3
207985,the+take+1974,4
576745,zatichi+and+the+chest+of+gold+1964,4
582971,as+tears+go+by+1988,3
514733,the+ghost+ship+1943,4
132382,the+amazing+spider-man+2012,3
169197,domestic+disturbance+2001,4
122417,after+tiller+2013,3
75292,trailer+park+boys+1999,4
101622,the+rocker+2008,4
369874,scrooge+1951,4
94725,apollo+13+1995,5
554305,nightcrawler+2014,4
57129,god+grew+tired+of+us+2007,4
356003,the+last+starfighter+1984,4
578277,karate+girl+2011,4
10558,encounters+at+the+end+of+the+world+2007,5
2645,cowboy+bebop+the+movie+2001,3
563080,the+wankers+2011,4
481563,oceans+eleven+2001,5
498071,phoebe+in+wonderland+2008,4
56274,indiana+jones+and+the+last+crusade+1989,4
302012,sweetie+1989,3
214781,sur+1988,3
526516,princess+mononoke+1997,4
18764,the+goonies+1985,5
118515,the+lodger+1944,4
263787,despicable+me+2+2013,4
53361,one+hundred+and+one+dalmatians+1961,4
115594,fruitvale+station+2013,5
184403,all+about+anna+2005,3
197656,neighbours+1952,3
467414,the+great+debaters+2007,5
415090,rob+roy+1995,4
139955,jeremiah+johnson+1972,3
459851,emotion+1966,4
333364,the+bad+sleep+well+1960,5
98980,v+the+final+battle+1984,3
60400,harry+potter+and+the+chamber+of+secrets+2002,4
51124,for+my+father+2008,3
175087,black+widow+1987,3
227889,spirited+away+2001,5
10584,the+bag+man+2014,3
281961,close+encounters+of+the+third+kind+1977,4
491471,walkabout+1971,5
343139,star+wars+1977,5
593324,my+dear+secretary+1949,3
303694,44+inch+chest+2009,3
598484,one+hundred+and+one+dalmatians+1961,5
158538,the+lorax+2012,3
232656,guys+and+dolls+1955,3
140924,letters+to+father+jacob+2009,4
125921,oceans+eleven+2001,4
533642,one+deadly+summer+1983,4
527021,deep+blue+sea+1999,2
269727,howls+moving+castle+2004,3
39495,they+live+1988,4
599780,spirited+away+2001,4
483453,shrek+2001,5
476534,goodfellas+1990,4
369420,the+chatterley+affair+2006,4
448742,baran+2001,4
559158,the+devil+wears+prada+2006,4
225685,ponyo+2008,4
92687,raiders+of+the+lost+ark+1981,4
446756,fury+2014,3
519901,inglourious+basterds+2009,5
206262,the+city+of+your+final+destination+2009,3
146400,the+weeping+meadow+2004,4
455122,arthur+newman+2012,3
220198,the+man+who+knew+too+much+1956,4
326011,echoes+of+the+rainbow+2010,3
196816,the+boy+in+the+striped+pyjamas+2008,4
3860,desperate+search+1952,3
439321,the+goddess+1958,4
444119,from+up+on+poppy+hill+2011,3
6816,vice+2015,3
127751,the+pruitt-igoe+myth+2012,4
485558,barbarian+queen+ii+the+empress+strikes+back+1992,4
326186,rescue+dawn+2006,4
100209,the+shawshank+redemption+1994,5
317624,sybil+1976,3
19208,hangover+square+1945,3
142573,medea+1969,4
248439,mommy+2014,4
86649,radioland+murders+1994,3
20646,iron+man+3+2013,4
476518,boy+upside+down+2014,3
264169,whisper+of+the+heart+1995,4
83481,snatch+2000,4
134928,cormans+world+exploits+of+a+hollywood+rebel+2011,4
97868,the+fabulous+baron+munchausen+1962,4
305793,samurai+rebellion+1967,4
445134,one+hundred+and+one+dalmatians+1961,3
40112,the+avengers+2012,3
431490,hercules+1997,3
577452,mr.++mrs.+smith+2005,5
537417,ornamental+hairpin+1941,4
445721,dragon+ball+z+broly+-+second+coming+1994,4
336802,the+cat+returns+2002,4
351340,mystics+in+bali+1981,4
489925,the+virgin+spring+1960,4
402079,the+lion+king+1994,3
131460,logans+war++bound+by+honor+1998,4
488022,cinderella+1950,4
403719,the+passionate+friends+1949,4
557947,the+transformers+the+movie+1986,3
208352,ponyo+2008,4
571894,the+reivers+1969,4
599178,dick+1999,3
119196,dark+and+stormy+night+2009,3
12977,her+2013,4
550250,lullaby+2014,3
322295,how+to+train+your+dragon+2010,3
96311,in+my+country+2004,5
184073,gold+of+rome+1961,4
528791,the+incredibles+2004,4
24518,one+small+hitch+2013,3
435985,seas+beneath+1931,2
427568,nightbreed+1990,3
259495,the+frozen+north+1922,3
325076,the+conformist+1970,4
377717,to+rome+with+love+2012,4
36556,despicable+me+2010,5
247095,las+acacias+2011,3
516046,whisper+of+the+heart+1995,4
183611,buddies+2012,3
446454,falling+down+1993,4
28640,i+dont+want+to+sleep+alone+2006,4
339172,the+man+from+beyond+1922,3
495828,women+art+revolution+2010,3
140852,the+black+sleep+1956,4
283875,gone+girl+2014,4
285922,the+bribe+1949,5
458299,etoiles+dancers+of+the+paris+opera+ballet+2001,3
296156,charlie+and+the+chocolate+factory+2005,3
36939,dragons+forever+1988,4
109331,the+lord+of+the+rings+the+return+of+the+king+2003,3
91370,dances+with+wolves+1990,4
21266,harry+potter+and+the+chamber+of+secrets+2002,4
511284,arthur+1981,3
508113,the+puppet+masters+1994,5
169711,the+lost+missile+1958,4
150149,marriage+material+2012,4
418912,closer+to+the+moon+2013,4
245997,wild+china+2008,4
325086,death+of+a+salesman+1985,3
446787,dave+chappelles+block+party+2005,3
240897,the+lord+of+the+rings+the+return+of+the+king+2003,4
545421,love+actually+2003,3
164833,ploy+2007,4
470430,big+hero+6+2014,3
334682,rich+and+strange+1931,3
200534,mickey_+donald_+goofy+the+three+musketeers+2004,5
458595,rivers+and+tides+2001,3
196984,the+trouble+with+dee+dee+2005,4
296971,hercules+1997,4
500420,kingsman+the+secret+service+2015,4
129614,monogamy+2010,3
470276,night+of+the+demon+1957,5
483092,berlin+is+in+germany+2001,4
98609,true+lies+1994,4
478146,the+killing+1956,2
492693,dances+with+wolves+1990,4
265730,the+defiant+ones+1958,5
366520,deadline+at+dawn+1946,3
319269,memory+lane+2010,3
273166,whiplash+2014,4
173889,juliet+of+the+spirits+1965,4
237552,the+sword+in+the+stone+1963,3
300842,audition+1999,3
254786,slumdog+millionaire+2008,4
283268,shrek+forever+after+2010,3
342173,incendies+2010,3
480578,dawn+of+the+planet+of+the+apes+2014,4
123892,twelve+2010,3
450055,roma+1972,2
88829,the+earrings+of+madame+de...+1953,3
232091,arcade+1993,4
46425,the+hitchhikers+guide+to+the+galaxy+2005,4
87152,one+flew+over+the+cuckoos+nest+1975,4
359793,django_+kill+if+you+live+shoot+1967,4
603193,the+ghost+writer+2010,4
601042,harry+potter+and+the+goblet+of+fire+2005,4
544148,la+dolce+vita+1960,4
329811,the+dyatlov+pass+incident+2013,3
284696,idiots+delight+1939,3
80363,dick+figures+the+movie+2013,4
155082,halloween+2007,3
228898,gladiator+2000,4
186525,boy+meets+girl+1994,4
166326,the+lorax+2012,2
253581,pigskin+parade+1936,3
273973,anything+goes+1956,3
379605,i+want+you+2012,4
196120,snow++ashes+2010,3
199276,the+pyx+1973,4
203417,drunk+stoned+brilliant+dead+the+story+of+the+national+lampoon+2015,3
545048,dr.+jekyll+and+mr.+hyde+1941,3
45938,the+matrix+1999,4
248722,castle+in+the+sky+1986,4
196859,twenty-four+eyes+1954,4
543182,the+fifth+element+1997,4
53867,dumbo+1941,5
158288,grande+cole+2004,3
581467,veronika+voss+1982,4
312640,liz++dick+2012,3
348600,the+day+the+earth+stood+still+1951,4
278571,crook+2004,4
311132,how+to+train+your+dragon+2010,5
507186,tension+1949,4
319651,dont+worry_+im+fine+2006,4
58320,dead+of+the+nite+2013,4
320106,silvestre+1982,3
495458,the+swimming+pool+1969,3
578292,dylan+moran+yeah_+yeah+2011,4
441215,2001+a+space+odyssey+1968,4
60191,special+correspondents+2009,4
12883,men+in+black+1997,3
159881,clerks+1994,4
425094,i+bury+the+living+1958,4
348082,star+wars+1977,4
213572,wwe+the+rise++fall+of+ecw+2004,3
261002,2001+a+space+odyssey+1968,4
25638,don+juan+demarco+1994,3
156177,ghostbusters+1984,5
1189,the+painted+veil+1934,3
118577,men+with+guns+1998,4
406163,the+lord+of+the+rings+the+return+of+the+king+2003,5
488378,tenchi+the+samurai+astronomer+2012,4
561087,blue+collar+comedy+tour+the+movie+2003,4
83559,beauty+and+the+beast+2009,2
215224,the+gods+must+be+crazy+1980,3
455615,snapshot+1979,5
598723,buena+vista+social+club+1999,4
348189,cold+mountain+2003,3
519181,batman+begins+2005,4
78510,katze+im+sack+2005,5
236058,baise-moi+2000,3
173855,raiders+of+the+lost+ark+1981,5
190312,dial+m+for+murder+1954,5
91347,the+amazing+spider-man+2012,5
478929,how+bruce+lee+changed+the+world+2009,4
329761,me+and+him+1988,3
514898,bird+on+a+wire+1990,2
561263,sixteen+candles+1984,4
91051,alice+in+wonderland+2010,3
274258,rififi+1955,4
566665,commandos+strike+at+dawn+1942,3
118638,big+nothing+2006,4
566728,from+dusk+till+dawn+1996,4
550170,marriage+retreat+2011,3
348949,un+flic+1972,4
229388,requiem+for+a+dream+2000,3
547556,gnomeo++juliet+2011,3
67132,my+neighbor+totoro+1988,4
516880,the+shawshank+redemption+1994,4
153515,the+cosmonaut+2013,3
154535,despicable+me+2010,4
130549,indiana+jones+and+the+last+crusade+1989,4
189198,syrinx+1966,3
436705,princess+mononoke+1997,3
143105,the+adventures+of+sherlock+holmes+1939,4
71818,synthetic+pleasures+1995,2
199507,forty+guns+1957,4
424832,coffee+and+cigarettes+2003,3
112762,portrait+of+jennie+1948,5
365647,destination+gobi+1953,3
155005,a+question+of+silence+1982,4
593278,the+7th+voyage+of+sinbad+1958,4
451015,the+tenth+man+1988,3
369834,goodfellas+1990,5
129478,big+hero+6+2014,3
430636,pennies+from+heaven+1936,3
437467,one+flew+over+the+cuckoos+nest+1975,5
8626,little+criminals+1995,3
193498,fermats+room+2007,4
148639,turning+tide+2013,4
480299,the+myth+2005,2
430801,maleficent+2014,4
405310,forrest+gump+1994,5
91844,brave+2012,3
85459,the+stepdaughter+2000,3
194284,shrek+2+2004,5
104600,lenfer+1994,4
49236,invasion+of+the+body+snatchers+1978,3
131853,raiders+of+the+lost+ark+1981,4
381493,jupiter+ascending+2015,3
513720,over+the+brooklyn+bridge+1984,3
111672,shrek+2001,4
466828,it+follows+2015,4
565101,akira+1988,4
32057,the+living+wake+2007,3
72685,devil+in+the+flesh+1947,2
329598,shrek+2+2004,4
577482,arabian+nights+1974,4
362209,the+shawshank+redemption+1994,5
84830,ill+follow+you+down+2013,4
587589,parkland+2013,4
57363,forget+me+not+2009,3
453899,viola+2012,3
77767,the+tomb+of+ligeia+1964,3
257536,down++out+with+the+dolls+2003,4
553682,reykjavik-rotterdam+2008,4
461773,smoke+on+the+potato+fields+1977,3
131120,pulp+fiction+1994,4
45675,beauty+and+the+beast+1991,4
589826,the+sons+of+katie+elder+1965,3
212535,the+lives+of+a+bengal+lancer+1935,4
32512,the+terminator+1984,4
200689,futuresport+1998,3
516025,lady+and+the+tramp+1955,4
385589,vice+2015,3
57584,ratatouille+2007,4
237799,the+onion+field+1979,3
138645,never+say+never+again+1983,4
476852,the+body+2012,3
127653,the+imitation+game+2014,5
195608,the+avengers+2012,5
34893,the+great+muppet+caper+1981,5
485499,howls+moving+castle+2004,4
254062,sam+peckinpahs+west+legacy+of+a+hollywood+renegade+2004,4
314196,afterwards+2008,4
576610,forbidden+planet+1956,3
234540,ponyo+2008,4
304851,my+week+with+marilyn+2011,3
444392,charlie+and+the+chocolate+factory+2005,3
486135,the+fortune+cookie+1966,3
170239,star+wars+episode+iii+-+revenge+of+the+sith+2005,5
43059,shutter+island+2010,4
350486,the+corridor+2012,4
498761,rembrandts+jaccuse...+2008,4
100009,cinderella+2015,3
3019,the+wise+kids+2011,3
591249,the+man+who+knew+too+much+1956,4
379911,suraj+ka+satvan+ghoda+1993,4
177559,big+hero+6+2014,5
368891,soylent+green+1973,3
114155,they+call+me+renegade+1987,4
338668,medicine+man+1992,3
601396,the+worthless+1982,4
386398,gunga+din+1939,4
582484,death+becomes+her+1992,2
104326,onibaba+1964,5
416301,frozen+2013,3
582945,american+graffiti+1973,3
249930,deep+red+1975,4
126072,boom+1968,3
138305,a+tale+of+two+sisters+2003,3
407126,california+conquest+1952,3
256935,sherlock_+jr.+1924,3
16748,the+three+musketeers+1993,4
300040,the+sleep+room+1998,3
227896,curse+of+the+golden+flower+2006,4
257458,carry+on+screaming+1966,4
5707,titanic+1997,3
449388,aladdin+1992,4
144200,penguins+of+madagascar+2014,3
280311,volver+2006,4
143031,life+of+brian+1979,4
219520,ratatouille+2007,5
123109,sleeping+beauty+1959,4
347974,passion+fish+1992,3
492576,hesher+2010,3
179077,the+spectacular+now+2013,4
420116,cinderella+1950,3
447621,the+desperado+trail+1965,4
32631,casualties+of+war+1989,4
285389,harry+potter+and+the+deathly+hallows+part+1+2010,3
297461,parkland+2013,4
276851,ivan+vasilyevich+changes+his+profession+1973,4
82528,back+to+the+future+1985,3
581674,the+bourne+legacy+2012,4
324230,pirates+of+the+caribbean+on+stranger+tides+2011,5
282960,the+sixth+sense+1999,5
78524,merantau+2009,4
515349,die+hard+with+a+vengeance+1995,4
578369,dr.+no+1962,4
453175,kingsman+the+secret+service+2015,4
487552,dial+m+for+murder+1954,4
384983,never+say+never+again+1983,4
466334,homeward+bound+the+incredible+journey+1993,3
280348,the+dark+knight+2008,4
538691,harry+potter+and+the+half-blood+prince+2009,3
93870,star+wars+episode+iii+-+revenge+of+the+sith+2005,5
189276,harry+potter+and+the+deathly+hallows+part+1+2010,4
251230,the+duel+at+silver+creek+1952,4
419227,born+into+brothels+2004,4
31721,jude+1996,4
114884,music+from+another+room+1998,3
155322,the+avengers+2012,4
537823,goliyon+ki+raasleela+ram-leela+2013,4
203826,the+woman+2011,3
335848,the+dark+house+2009,4
173522,goodfellas+1990,4
338653,ice+cream+man+1995,5
436822,men+in+black+1997,4
161359,frankenstein+1931,5
525390,gasland+2010,3
513240,mabels+married+life+1914,4
512631,the+legend+of+hercules+2014,3
565139,fight+club+1999,4
524633,i_+robot+2004,4
571996,spies+like+us+1985,4
428469,hubble+3d+2010,4
61339,saved+2004,4
89484,zeitgeist+addendum+2008,3
591412,post+grad+2009,4
241649,mistaken+for+strangers+2013,3
66312,harry+potter+and+the+chamber+of+secrets+2002,4
36826,downtown+1990,2
368183,diana+2013,4
123912,sisters+of+the+gion+1936,4
144544,lenny+1974,3
124482,no+direction+home+bob+dylan+2005,4
190535,the+bakery+girl+of+monceau+1963,4
62157,howls+moving+castle+2004,5
599968,monsters+university+2013,4
558,hairspray+2007,4
200077,passenger+57+1992,4
409009,the+private+lives+of+pippa+lee+2009,3
235871,brewsters+millions+1945,5
291040,godzilla+vs.+mothra+1992,3
600852,back+to+the+future+1985,4
475979,fermats+room+2007,3
179000,hairspray+2007,3
162563,rhapsody+in+august+1991,5
324857,fight+club+1999,5
289132,the+dark+knight+2008,5
374865,looney+tunes+back+in+action+2003,2
407041,monsters_+inc.+2001,3
335101,american+roulette+1988,4
221596,the+shipping+news+2001,3
264849,midnight+1939,3
599867,in+a+year+with+13+moons+1978,4
190094,saving+private+ryan+1998,4
253052,harry+potter+and+the+chamber+of+secrets+2002,3
554041,despicable+me+2010,4
256662,the+shawshank+redemption+1994,4
93248,monsters_+inc.+2001,4
285487,the+wages+of+fear+1953,5
85665,house+of+wax+1953,4
77896,the+lion+king+1994,4
143483,sanjuro+1962,4
370222,cinderella+2015,3
72134,conan+the+barbarian+1982,3
361614,omar+killed+me+2011,4
97819,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
278898,a+stranger+in+town+1943,4
534437,the+hunger+games+mockingjay+-+part+1+2014,3
598044,homework+1989,4
52753,favela+rising+2005,4
536483,mutant+chronicles+2008,3
531242,the+hunchback+of+notre+dame+1996,2
364928,i_+robot+2004,4
69051,ratatouille+2007,4
316620,kronks+new+groove+2005,4
10554,wolf+children+2012,4
342838,hot+fuzz+2007,4
250623,charade+1963,4
306959,the+china+lake+murders+1990,4
602045,despicable+me+2+2013,4
207685,cake+2014,4
88546,confessions+of+a+dangerous+mind+2002,2
449928,gone+girl+2014,5
441122,bound+1996,3
120872,the+shawshank+redemption+1994,5
439527,up+2009,4
184872,x-men+days+of+future+past+2014,4
16327,the+little+mermaid+1989,4
18772,ward+13+2003,4
280746,distant+drums+1951,3
539691,geronimo+an+american+legend+1993,4
268003,after+image+2001,5
155698,across+to+singapore+1928,3
108474,triple+agent+2004,3
243218,wristcutters+a+love+story+2006,4
559916,the+shawshank+redemption+1994,4
553746,rock+of+ages+2012,4
325627,how+to+train+your+dragon+2010,5
608132,earth+days+2009,4
247411,shutter+island+2010,4
354329,the+kremlin+letter+1970,3
263925,real+genius+1985,3
463632,kolmistaan+2008,2
552779,valkyrie+2008,3
106805,shanghai+noon+2000,4
267289,pulp+fiction+1994,5
586209,hometown+legend+2002,4
187417,the+aristocats+1970,3
363960,the+bingo+long+traveling+all-stars++motor+kings+1976,4
164308,shrek+2001,4
108772,there+was+a+father+1942,3
504807,frozen+2013,3
162509,the+doors+1991,5
51676,city+slickers+1991,3
38823,african+cats+2011,4
353233,endless+love+2014,4
485200,harry+potter+and+the+philosophers+stone+2001,5
476051,forbidden+planet+1956,4
150481,insurgent+2015,4
30847,apollo+13+1995,4
394337,monsters_+inc.+2001,4
362797,death+of+a+nation+-+the+timor+conspiracy+1994,4
92667,martyrs+2008,3
477852,cah+2010,3
582783,the+shawshank+redemption+1994,5
16420,the+tunnel+2011,2
499447,whisky+galore+1949,4
320792,bread+and+chocolate+1974,3
80545,close+encounters+of+the+third+kind+1977,5
453731,shadows+2007,2
448237,hothead+1979,4
479637,studentfesten+2013,3
396088,yesterday+girl+1966,3
53851,dumbo+1941,4
587394,la+estrategia+del+caracol+1993,2
424984,harry+and+tonto+1974,4
107373,the+gleaners++i+2000,4
179317,blood+diamond+2006,4
321399,black+sheep+1996,3
136759,star+wars+episode+i+-+the+phantom+menace+1999,4
502750,bruce+almighty+2003,4
598971,pulp+fiction+1994,4
355983,sisters+1973,5
550542,the+gift+2000,4
364658,louis+c.k.+hilarious+2010,5
420123,johnny+tremain+1957,4
375121,happy+endings+2005,4
537165,gattaca+1997,4
440959,ball+of+fire+1941,4
489366,miracle+mile+1989,4
245684,fantomas+1964,3
603120,ong-bak+the+thai+warrior+2003,3
161806,love+me+if+you+dare+2003,4
448299,goodbye+to+language+2014,4
221110,devils+playground+2002,4
126758,sexy+baby+2012,4
164743,independence+day+1996,4
308202,127+hours+2010,5
266847,chicken+run+2000,4
366690,late+night+shopping+2001,3
345832,gravity+2013,4
349907,milk+and+honey+2003,4
151548,my+neighbor+totoro+1988,4
591652,nightcrawler+2014,3
176939,veggietales+the+pirates+who+dont+do+anything+2008,4
565360,forrest+gump+1994,4
59554,brick+mansions+2014,4
283517,harry+potter+and+the+deathly+hallows+part+2+2011,5
135264,8+days+to+premiere+2008,2
29302,the+eagle+has+two+heads+1948,3
387667,the+spongebob+movie+sponge+out+of+water+2015,5
372713,kate++leopold+2001,3
500,making+plans+for+lena+2009,3
44002,inception+2010,4
308524,heathers+1988,5
300379,blood+2012,4
450283,my+neighbor+totoro+1988,4
208592,watchmen+2009,4
332313,rendition+2007,3
232299,the+shawshank+redemption+1994,5
328591,drifting+clouds+1996,5
284923,airport+1970,2
2539,and+you+thought+your+parents+were+weird+1991,4
557169,the+equalizer+2014,4
7162,kellys+heroes+1970,4
520743,uptown+saturday+night+1974,3
122833,my+neighbor+totoro+1988,4
370412,sumo+do_+sumo+dont+1992,3
141127,home+movie+2008,3
211638,fando+and+lis+1968,5
549938,ah+est+el+detalle+1940,4
313801,colt+comrades+1943,3
447165,alice+in+wonderland+1951,4
212256,atonement+2007,3
438058,inception+2010,5
151935,aria+1987,4
445259,gladiator+2000,4
477719,hamlet+1996,3
350771,constantine+2005,3
235681,shaft+2000,3
305244,the+naked+city+1948,4
406200,the+adventures+of+the+wilderness+family+1975,4
72503,fairytale+a+true+story+1997,3
428503,the+matrix+reloaded+2003,5
262529,tuck+everlasting+2002,2
507154,whiplash+2014,3
412651,diario+de+un+skin+2005,4
17041,wildflowers+2000,3
45084,how+to+lose+a+guy+in+10+days+2003,3
433116,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
