user_id,movie_id,rate
113238,rear+window+1954,4
443198,the+lord+of+the+rings+the+two+towers+2002,4
462078,the+godfather+1972,4
240559,the+shawshank+redemption+1994,3
542368,schindlers+list+1993,4
95103,the+godfather+1972,5
94459,the+boy+in+blue+1986,2
215894,the+crow+iv+wicked+prayer+2005,3
529394,the+usual+suspects+1995,4
292138,about+a+boy+2002,4
103410,pan+tadeusz+1999,3
230395,ugetsu+1953,4
169258,freeway+1988,3
467177,the+shawshank+redemption+1994,5
468127,the+love+parade+1929,3
183317,the+lord+of+the+rings+the+return+of+the+king+2003,5
375334,murder+by+decree+1979,3
287092,the+officers+ward+2001,3
371721,inception+2010,4
69614,memento+2000,4
242747,the+fugitive+1993,4
109466,the+godfather+part+ii+1974,3
161890,the+dark+knight+rises+2012,4
418828,jesse+stone+innocents+lost+2011,4
58506,harry+potter+and+the+chamber+of+secrets+2002,4
224278,bruce+almighty+2003,3
385986,harry+potter+and+the+chamber+of+secrets+2002,4
524154,hoop+dreams+1994,3
423968,the+saint+1997,4
176867,star+wars+1977,4
556455,fight+club+1999,5
354502,starlift+1951,4
146811,dream+with+the+fishes+1997,4
392744,the+shawshank+redemption+1994,5
199557,the+usual+suspects+1995,5
298671,my+neighbor+totoro+1988,4
8796,citizen+kane+1941,5
370270,the+good_+the+bad+and+the+ugly+1966,3
239946,reds+dream+1987,3
335207,the+girl+with+the+dragon+tattoo+2009,4
304622,zero+effect+1998,4
479434,ponyo+2008,4
200457,the+butchers+wife+1991,3
357547,to+kill+a+mockingbird+1962,4
257966,houdini+1953,3
334055,spellbound+2002,3
111329,the+satan+bug+1965,4
380823,the+usual+suspects+1995,4
268804,pulp+fiction+1994,4
315722,the+staircase+2004,4
228552,star+wars+1977,4
471721,the+usual+suspects+1995,4
370288,the+godfather+1972,4
463669,the+lord+of+the+rings+the+two+towers+2002,3
443155,dolls+2002,4
128797,gran+torino+2008,5
395601,city+lights+1931,4
520399,star+wars+1977,5
481734,open+your+eyes+1997,4
200106,memento+2000,3
214785,star+wars+1977,4
33185,independence+day+1996,4
169142,amlie+2001,4
510803,ponyo+2008,4
281230,the+bunker+2001,4
259089,city+lights+1931,4
462572,the+godfather+part+ii+1974,5
173938,the+lady+vanishes+1938,4
170701,city+lights+1931,5
294789,fight+club+1999,5
470365,reservoir+dogs+1992,5
282857,back+to+the+future+1985,4
290563,buena+vista+social+club+1999,3
39183,raiders+of+the+lost+ark+1981,4
400788,the+lord+of+the+rings+the+two+towers+2002,4
36802,the+incredible+hulk+2008,4
108320,louis+c.k.+live+at+the+comedy+store+2015,4
123949,the+princess+bride+1987,4
266150,princess+mononoke+1997,4
339092,apocalypse+now+1979,4
410706,rumble+in+the+bronx+1995,4
126088,megamind+2010,3
286730,waking+life+2001,5
109513,donnie+darko+2001,4
156089,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
518159,the+lord+of+the+rings+the+two+towers+2002,5
63669,iron+man+3+2013,3
222224,pulp+fiction+1994,5
83761,thomas+in+love+2000,3
135756,the+best+years+of+our+lives+1946,4
489014,the+godfather+1972,3
262925,alien+1979,5
527632,the+barbarian+invasions+2003,4
577815,master+and+commander+the+far+side+of+the+world+2003,3
363718,fight+club+1999,4
112566,schindlers+list+1993,5
183004,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
109707,the+usual+suspects+1995,4
239697,the+lord+of+the+rings+the+return+of+the+king+2003,4
206903,spirited+away+2001,4
528965,willy+wonka++the+chocolate+factory+1971,4
73676,spider-man+2002,3
229847,the+dark+knight+2008,4
288943,toy+story+1995,5
520837,the+godfather+part+ii+1974,4
94038,schindlers+list+1993,4
355016,the+godfather+1972,5
6617,read+it+and+weep+2006,3
154481,the+lord+of+the+rings+the+return+of+the+king+2003,4
215823,schindlers+list+1993,5
461668,halloween+1978,5
209876,black+cat_+white+cat+1998,4
58724,pulp+fiction+1994,4
50433,night_+mother+1986,4
161619,reservoir+dogs+1992,4
371826,revengers+tragedy+2002,3
127224,on+the+town+1949,4
409462,life+is+beautiful+1997,4
9673,citizen+kane+1941,4
468008,modern+times+1936,3
473511,city+lights+1931,3
273585,finding+nemo+2003,3
95739,live+flesh+1997,4
6621,casablanca+1942,4
426388,the+sting+1973,4
464486,the+lord+of+the+rings+the+two+towers+2002,4
230515,venus+2006,4
457031,the+third+man+1949,3
311433,percy+jackson++the+olympians+the+lightning+thief+2010,3
507251,the+matrix+1999,4
177157,penguins+of+madagascar+2014,3
358322,the+shawshank+redemption+1994,5
353842,the+godfather+1972,4
251242,alien+1979,5
560331,the+shawshank+redemption+1994,5
631,city+lights+1931,4
263924,incendies+2010,5
722,fight+club+1999,4
389906,creature+comforts+1989,5
65134,kikujiro+1999,5
323618,the+dark+knight+2008,4
543503,life+is+beautiful+1997,5
414021,the+lives+of+others+2006,4
298794,the+shawshank+redemption+1994,4
519167,the+slammin+salmon+2009,3
60011,alien+1979,4
227829,city+lights+1931,4
562356,star+wars+1977,5
337115,life+is+beautiful+1997,3
227305,the+lord+of+the+rings+the+two+towers+2002,4
332285,waiting+for+guffman+1996,4
239670,the+shawshank+redemption+1994,5
270242,the+lord+of+the+rings+the+return+of+the+king+2003,5
198894,the+zero+years+2005,4
181256,moonrise+1948,3
425136,the+godfather+1972,5
226127,aban+olu+aban+1977,3
514310,life+is+beautiful+1997,4
163595,city+lights+1931,4
293889,city+of+pirates+1984,4
304864,moliere+2007,5
355831,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5
65329,phenomenon+1996,4
169378,the+lord+of+the+rings+the+return+of+the+king+2003,4
448414,jill+rips+2000,2
198214,mr.+robinson+crusoe+1932,2
501756,harry+potter+and+the+prisoner+of+azkaban+2004,4
225192,goodfellas+1990,4
415328,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
209041,fargo+1996,4
74399,the+purple+rose+of+cairo+1985,3
107145,iron+man+2+2010,5
526937,toy+story+2+1999,3
391885,dead+man+1995,4
457881,the+matrix+1999,5
116065,the+bourne+legacy+2012,4
128920,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
275043,the+lives+of+others+2006,3
142602,forbidden+planet+1956,4
383785,waterworld+1995,5
270725,star+wars+1977,4
212398,schindlers+list+1993,4
44568,tokyo+olympiad+1965,5
571511,treasure+planet+2002,4
372531,gumshoe+1971,3
375003,goodfellas+1990,4
451294,lost+in+america+1985,4
47810,the+godfather+1972,4
346918,the+shawshank+redemption+1994,4
134148,dread+2009,2
38382,the+shawshank+redemption+1994,5
64759,schindlers+list+1993,3
315313,saving+private+ryan+1998,4
39024,the+grateful+dead+1977,4
82571,l.a.+confidential+1997,4
162005,schindlers+list+1993,4
579034,braveheart+1995,5
68740,the+godfather+1972,5
394533,right+at+your+door+2006,4
547949,the+shawshank+redemption+1994,4
420232,anything+for+her+2008,4
303118,city+lights+1931,3
205765,casablanca+1942,5
141811,frequency+2000,3
421938,the+lady+vanishes+1938,4
125983,the+man+who+knew+too+much+1956,4
340175,the+princess+bride+1987,4
38276,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,3
512679,charley+varrick+1973,4
351090,star+wars+1977,5
251022,the+great+escape+1963,4
483529,louis+c.k.+hilarious+2010,4
478336,the+green+mile+1999,4
234608,the+man+from+earth+2007,5
421285,pulp+fiction+1994,4
271999,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5
561299,the+gravedancers+2005,3
9691,incendies+2010,4
259987,iron+man+3+2013,4
317416,blade+runner+1982,4
454433,the+godfather+part+ii+1974,4
325817,monty+python+and+the+holy+grail+1975,4
329141,three+worlds+2012,3
463396,creature+comforts+1989,4
139471,how+to+train+your+dragon+2+2014,3
472792,raiders+of+the+lost+ark+1981,4
423929,big+hero+6+2014,3
144810,syriana+2005,3
209949,the+shawshank+redemption+1994,4
433025,the+lord+of+the+rings+the+return+of+the+king+2003,3
197188,the+silence+of+the+lambs+1991,4
407596,the+terminator+1984,4
330752,l.a.+confidential+1997,4
455600,serenity+2005,5
103100,donnie+darko+2001,5
486835,inception+2010,5
193185,the+godfather+1972,3
98980,airplane+1980,5
389477,insurgent+2015,3
15229,seven+samurai+1954,5
172769,gentlemen+of+fortune+1971,4
304850,the+usual+suspects+1995,5
439989,incendies+2010,4
102611,rounders+1998,4
176112,thats+what+i+am+2011,3
483533,true+lies+1994,4
324410,casablanca+1942,3
422095,diplomacy+2014,3
502781,schindlers+list+1993,5
58296,casablanca+1942,4
207489,the+godfather+1972,3
262120,father+goose+1964,4
372752,i+stand+alone+1998,4
364545,city+lights+1931,4
390272,the+princess+bride+1987,4
570514,city+lights+1931,5
236417,psycho+1960,5
507586,the+lives+of+others+2006,4
230444,gladiator+2000,4
204949,that+old+feeling+1997,4
441327,endgame+2009,4
377883,the+shawshank+redemption+1994,5
94538,city+lights+1931,4
506101,creature+comforts+1989,3
373997,due+date+2010,3
78122,the+godfather+part+ii+1974,4
124835,gone+girl+2014,4
24961,the+age+of+innocence+1993,3
89394,the+matrix+1999,4
377895,of+horses+and+men+2013,3
137944,city+lights+1931,4
526443,rear+window+1954,4
421995,casino+royale+2006,4
373091,the+celebration+1998,5
434491,mindscape+2013,4
184447,city+lights+1931,5
526431,dont+look+now+1973,4
272309,the+godfather+1972,5
315943,the+shawshank+redemption+1994,5
48740,the+dark+knight+2008,5
318343,children+of+a+lesser+god+1986,4
165653,one+flew+over+the+cuckoos+nest+1975,5
300700,black+cat_+white+cat+1998,5
241756,the+godfather+1972,3
338863,dying+young+1991,4
364164,fight+club+1999,4
468939,across+the+wide+missouri+1951,3
147815,the+lord+of+the+rings+the+return+of+the+king+2003,4
136494,the+godfather+1972,4
220756,city+lights+1931,4
237356,life+is+beautiful+1997,5
381042,fight+club+1999,5
95821,cold+souls+2009,4
532539,raging+bull+1980,3
74742,citizen+kane+1941,4
320464,zatichis+flashing+sword+1964,4
208296,pans+labyrinth+2006,4
241361,american+beauty+1999,4
423456,supermarket+woman+1996,3
174596,the+matrix+1999,3
171840,the+best+years+of+our+lives+1946,4
522328,the+lord+of+the+rings+the+return+of+the+king+2003,5
337917,high+life+2009,4
383055,irena+do+domu+1955,3
392652,green+chair+2005,3
276875,lawrence+of+arabia+1962,4
137954,the+man+who+knew+too+much+1934,3
534691,the+wrestler+2008,4
103518,three+colors+red+1994,5
139106,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5
412168,who+the+f**k+is+arthur+fogel+2013,3
138117,schindlers+list+1993,5
257312,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,3
271113,the+shawshank+redemption+1994,5
225424,hoop+dreams+1994,5
145208,brians+song+1971,4
69535,the+usual+suspects+1995,4
158074,casablanca+1942,5
529501,sanjuro+1962,4
519975,dial+m+for+murder+1954,4
399922,frozen+2013,4
531715,the+matrix+revolutions+2003,4
16583,incendies+2010,4
482962,ponyo+2008,4
451319,the+matrix+1999,5
421550,mid-august+lunch+2008,3
314545,fight+club+1999,4
202923,the+lives+of+others+2006,3
33090,thor+the+dark+world+2013,4
115622,the+mummy+1999,3
411150,one+flew+over+the+cuckoos+nest+1975,4
435480,indiana+jones+and+the+last+crusade+1989,4
17843,hard+boiled+1992,4
393953,schindlers+list+1993,5
14248,the+big+white+2005,3
199371,the+godfather+part+ii+1974,5
310970,the+princess+bride+1987,3
128435,touching+the+void+2003,5
252738,to+the+wonder+2013,3
183661,the+sting+1973,3
347542,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
453862,kill+bill+vol.+1+2003,3
239522,from+russia+with+love+1963,4
519154,run+lola+run+1998,4
363202,last+cowboy+standing+2009,3
426391,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,4
122619,x-men+days+of+future+past+2014,4
388192,alien+nation+millennium+1996,3
563008,schindlers+list+1993,5
525729,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
576002,warrendale+1967,4
114681,django+unchained+2012,5
485473,3-iron+2004,4
398731,diverted+2009,3
365167,the+matrix+1999,5
428954,the+great+escape+1963,4
111171,harry+potter+and+the+half-blood+prince+2009,4
188366,the+shawshank+redemption+1994,4
395802,a+tale+of+two+sisters+2003,4
171763,the+roaring+twenties+1939,3
424169,princess+mononoke+1997,4
236114,incendies+2010,4
151698,the+shawshank+redemption+1994,5
508267,fight+club+1999,3
341602,moon+2009,4
105608,nightcrawler+2014,4
466005,dumbo+1941,3
157417,the+lives+of+others+2006,5
84044,the+matrix+1999,4
501459,the+shawshank+redemption+1994,5
66899,despicable+me+2+2013,3
240110,the+fireman+1916,3
228853,the+lives+of+others+2006,3
135774,forrest+gump+1994,4
374823,city+lights+1931,5
234336,schindlers+list+1993,4
374497,true+lies+1994,4
418456,frozen+river+2008,4
279281,city+lights+1931,5
187700,forrest+gump+1994,5
164738,penguins+of+madagascar+2014,4
241475,away+from+her+2006,3
217366,black+cat_+white+cat+1998,5
346113,the+lives+of+others+2006,4
448051,carandiru+2003,3
87853,city+lights+1931,5
280019,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
20576,the+shawshank+redemption+1994,4
569580,bye+bye+monkey+1978,4
171878,chinatown+1974,5
466232,the+godfather+part+ii+1974,4
225931,how+to+train+your+dragon+2+2014,3
489079,pulp+fiction+1994,4
97542,leon+the+professional+1994,5
346464,atanarjuat+the+fast+runner+2002,4
281331,the+shawshank+redemption+1994,5
438032,ronal+the+barbarian+2011,5
940,takers+2010,2
54344,animal+crackers+1930,3
422888,on+the+silver+globe+1988,3
213895,das+boot+1981,5
130258,dope+2015,2
25281,blade+runner+1982,3
268450,pulp+fiction+1994,3
493844,the+godfather+1972,4
137903,hellboy+ii+the+golden+army+2008,4
118186,the+asphalt+jungle+1950,4
260867,story+of+a+prostitute+1965,3
291753,three+colors+red+1994,4
572203,bad+day+at+black+rock+1955,4
235917,the+lord+of+the+rings+the+return+of+the+king+2003,4
517071,the+godfather+part+ii+1974,5
78243,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,4
523473,dirty+dancing+1987,4
136415,good+bye_+lenin+2003,5
436494,schindlers+list+1993,5
424202,schindlers+list+1993,5
295727,incendies+2010,4
281559,the+godfather+part+ii+1974,4
79764,city+lights+1931,4
113024,star+wars+1977,5
575342,the+best+years+of+our+lives+1946,5
362691,gone+girl+2014,4
322485,the+great+gatsby+1926,4
376797,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
315500,the+best+years+of+our+lives+1946,5
302994,citizen+kane+1941,4
461070,taxi+driver+1976,4
404547,the+shawshank+redemption+1994,5
344199,chicken+run+2000,3
239287,life+is+beautiful+1997,5
339069,city+lights+1931,4
549643,the+godfather+1972,4
480050,it+follows+2015,4
320933,the+usual+suspects+1995,5
337085,the+rabbis+cat+2011,4
103902,citizen+kane+1941,4
392370,the+godfather+1972,5
421701,city+lights+1931,4
214868,the+godfather+1972,4
566582,the+lives+of+others+2006,5
441944,raiders+of+the+lost+ark+1981,4
162999,the+shawshank+redemption+1994,5
76161,aparajito+1956,4
158824,the+graduate+1967,5
275325,braveheart+1995,3
372417,the+princess+bride+1987,4
573411,forrest+gump+1994,4
118246,my+neighbor+totoro+1988,5
460432,pulp+fiction+1994,4
166208,the+lives+of+others+2006,3
457323,city+of+god+2002,5
170478,harry+potter+and+the+philosophers+stone+2001,4
550909,american+beauty+1999,5
412057,kill+bill+vol.+1+2003,3
557888,star+wars+1977,4
547195,life+is+beautiful+1997,5
290692,return+of+the+jedi+1983,5
95079,the+princess+bride+1987,4
400082,pursued+1947,3
375256,denise+calls+up+1995,3
4252,china+blue+2005,4
295550,cool+hand+luke+1967,4
496995,sunless+1983,4
426270,inuyasha+the+movie+2+the+castle+beyond+the+looking+glass+2002,3
197919,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
141491,gladiator+2000,4
98794,raiders+of+the+lost+ark+1981,4
224274,the+godfather+part+ii+1974,5
435226,xtro+1982,5
539735,three+days+of+the+condor+1975,4
26078,walk+all+over+me+2007,3
212628,city+lights+1931,3
465581,police+story+1985,4
71820,sanjuro+1962,4
542731,the+matador+2008,3
182101,incendies+2010,4
499589,beetlejuice+1988,4
468084,the+godfather+part+ii+1974,4
55930,howls+moving+castle+2004,4
390884,monkey+business+1931,4
219533,gangster+squad+2013,4
567043,pulp+fiction+1994,5
53240,blade+runner+1982,4
80600,memento+2000,5
568156,star+wars+1977,5
150191,fight+club+1999,5
288501,spellbound+2002,5
193249,raiders+of+the+lost+ark+1981,5
204229,city+lights+1931,4
554219,the+matrix+1999,4
256184,true+lies+1994,3
376865,the+godfather+1972,3
363361,the+lord+of+the+rings+the+two+towers+2002,5
312096,se7en+1995,4
469540,the+godfather+part+ii+1974,5
175427,city+lights+1931,3
86898,force+of+evil+1948,3
536093,the+godfather+1972,4
300537,mission+bloody+mary+1965,3
76937,schindlers+list+1993,5
209127,3-iron+2004,4
175384,the+avengers+2012,4
346788,the+incredible+petrified+world+1957,3
124998,rear+window+1954,3
133037,the+lives+of+others+2006,4
458838,black+cat_+white+cat+1998,4
230645,schindlers+list+1993,4
461032,the+staircase+2004,4
352000,blade+runner+1982,4
208223,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5
349684,the+shining+1980,3
242977,bambi+1942,4
6708,gladiator+2000,5
426080,the+yearling+1994,4
85067,city+lights+1931,4
219278,cat+people+1982,3
32478,lady+and+the+tramp+ii+scamps+adventure+2001,4
346289,se7en+1995,5
280605,three+colors+red+1994,4
68585,geronimo+an+american+legend+1993,3
555225,little+indian_+big+city+1994,3
184905,bolt+2008,4
298384,harry+potter+and+the+deathly+hallows+part+2+2011,4
467092,the+godfather+1972,5
208837,whiplash+2014,5
331438,tender+mercies+1983,4
364088,schindlers+list+1993,4
232973,the+inhabited+island+2008,3
279418,look+2007,3
486108,incendies+2010,5
326163,12+angry+men+1957,4
538422,kill+bill+vol.+1+2003,4
487230,apocalypse+now+1979,4
343839,stories+we+tell+2012,4
402200,the+world+of+suzie+wong+1960,3
445729,black+cat_+white+cat+1998,3
545818,princess+mononoke+1997,4
520683,father+goose+1964,4
343504,the+thing+1982,4
112758,the+shawshank+redemption+1994,4
191,american+beauty+1999,4
230051,jane+eyre+2011,4
512991,city+lights+1931,4
221738,the+godfather+1972,2
224856,cinema+paradiso+1988,4
536376,the+shawshank+redemption+1994,4
127178,gonzo+the+life+and+work+of+dr.+hunter+s.+thompson+2008,4
308130,goodfellas+1990,4
468378,the+godfather+1972,4
515707,american+beauty+1999,4
40798,whiplash+2014,4
166431,annie+hall+1977,4
376307,city+of+god+2002,4
473774,girls+just+want+to+have+fun+1985,3
345956,spring_+summer_+fall_+winter...+and+spring+2003,4
36296,apollo+13+to+the+edge+and+back+1994,4
507975,the+boys+in+the+band+1970,4
481502,black+cat_+white+cat+1998,4
568160,talk+to+her+2002,4
372079,my+old+lady+2014,4
67445,animal+kingdom+2010,4
78527,the+passenger+1975,4
144941,the+godfather+1972,4
429613,touch+of+evil+1958,5
342561,life+is+beautiful+1997,4
199823,streets+of+laredo+1995,3
203941,pans+labyrinth+2006,3
140534,zatichi+and+the+chess+expert+1965,3
459285,how+to+steal+a+million+1966,4
116553,toy+story+1995,3
87280,american+beauty+1999,4
167620,spirited+away+2001,5
77952,the+princess+bride+1987,4
580210,shrek+2+2004,4
32742,the+island+2006,3
547860,the+godfather+1972,4
256648,amlie+2001,4
220956,the+godfather+1972,5
287950,terminator+2+judgment+day+1991,5
85914,last+summer+in+the+hamptons+1995,4
220121,the+godfather+1972,5
56750,creature+comforts+1989,4
356653,north+by+northwest+1959,4
361708,the+godfather+1972,4
57317,taxi+driver+1976,4
356490,pulp+fiction+1994,3
234275,constantine+2005,4
272737,pulp+fiction+1994,5
315783,shame+1968,4
213341,the+devils+brigade+1968,4
327452,the+godfather+1972,5
303955,city+lights+1931,4
62305,air+force+one+1997,4
404085,black+cat_+white+cat+1998,3
368541,schindlers+list+1993,4
483488,the+lord+of+the+rings+the+two+towers+2002,4
507463,waking+life+2001,4
134776,the+hobbit+an+unexpected+journey+2012,4
265703,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5
520714,taxi+driver+1976,3
306313,saving+private+ryan+1998,4
388449,the+shawshank+redemption+1994,5
546593,frozen+assets+1992,3
101762,life+is+beautiful+1997,4
192445,schindlers+list+1993,4
231352,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
45407,touch+of+evil+1958,5
483254,the+shawshank+redemption+1994,5
289410,nothing+personal+2009,3
273483,raise+the+red+lantern+1991,5
195705,forrest+gump+1994,4
122590,cast+a+deadly+spell+1991,4
111558,red+cliff+2008,3
301548,the+aristocats+1970,3
233197,reversal+of+fortune+1990,4
535656,beauty+and+the+beast+1991,4
294135,walle+2008,5
446148,3-iron+2004,4
528164,kill+your+darlings+2013,4
211638,the+spanish+prisoner+1997,4
550267,maria+2003,3
219580,the+wrong+trousers+1993,4
464490,the+conversation+1974,4
454301,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,4
464555,good+bye_+lenin+2003,4
240799,the+godfather+1972,5
121545,the+lord+of+the+rings+the+two+towers+2002,4
436756,charlie+and+the+chocolate+factory+2005,4
321124,ratcatcher+1999,5
15064,thunderball+1965,4
515069,alien+1979,4
501063,modern+times+1936,5
421199,brazil+1985,3
116988,fargo+1996,2
6931,city+lights+1931,4
188872,hoop+dreams+1994,4
211680,identity+2003,3
448010,ponyo+2008,4
326676,my+neighbor+totoro+1988,4
226416,oceans+eleven+2001,3
543034,the+conversation+1974,3
80241,love_+rosie+2014,3
336854,lawrence+of+arabia+1962,5
388041,the+princess+bride+1987,4
259097,billy+budd+1962,4
66786,creature+comforts+1989,4
549262,the+wrong+trousers+1993,4
510625,the+shawshank+redemption+1994,5
294923,the+flat+2011,2
230322,american+beauty+1999,4
206398,alien+1979,4
496454,control+room+2004,4
562216,fight+club+1999,5
345941,lawrence+of+arabia+1962,4
307411,the+lord+of+the+rings+the+two+towers+2002,4
271631,ice+princess+2005,3
109969,the+lord+of+the+rings+the+two+towers+2002,4
478565,moon+2009,4
570633,ratatouille+2007,3
560486,ali+fear+eats+the+soul+1974,5
286026,the+hobbit+an+unexpected+journey+2012,5
75723,bambi+meets+godzilla+1969,4
112717,12+angry+men+1957,5
9864,the+shawshank+redemption+1994,5
208148,blade+runner+1982,3
71253,the+green+mile+1999,4
177596,black+fury+1935,3
296379,finding+nemo+2003,5
210,the+shawshank+redemption+1994,4
55434,the+lives+of+others+2006,4
66435,the+shawshank+redemption+1994,4
99029,the+godfather+1972,3
218580,m+1931,5
456648,city+lights+1931,4
435477,the+lives+of+others+2006,5
497630,fight+club+1999,4
130552,forrest+gump+1994,4
486937,alien+1979,4
551,touch+of+evil+1958,2
